recency,frequency,monetary
262,0.061643835,578.73
1779,0.027397260,68.94
2476,0.027397260,37.45
938,0.054794520,105.48
1187,0.383561643,2136.54
498,0.013698630,45.59
1188,0.123287671,387.96
1271,0.027397260,25.97
2251,0.006849315,18.68
2236,0.006849315,103.29
1244,0.006849315,62.50
1236,0.013698630,20.16
1816,0.013698630,47.02
2481,0.171232876,171.65
2709,0.006849315,13.87
2021,0.013698630,31.55
545,0.630136986,1157.34
784,0.054794520,119.62
2524,0.027397260,188.58
1908,0.075342465,114.69
587,0.027397260,73.68
2226,0.013698630,42.36
1059,0.020547945,35.06
1868,0.041095890,76.05
2731,0.013698630,64.51
162,0.109589041,306.19
2838,0.013698630,46.65
2843,0.027397260,80.28
1350,0.013698630,27.24
2203,0.013698630,125.71
2574,0.068493150,191.37
865,0.089041095,181.59
1896,0.020547945,36.68
2701,0.006849315,89.25
1445,0.041095890,101.06
2277,0.075342465,246.68
218,0.534246575,465.29
1553,0.089041095,240.72
439,0.089041095,204.02
2920,0.013698630,61.05
2333,0.068493150,294.30
1181,0.315068493,517.20
222,0.041095890,98.63
163,0.075342465,244.79
1289,0.013698630,22.10
708,0.013698630,111.53
1599,0.034246575,49.69
1079,0.095890410,173.43
500,0.047945205,86.29
1956,0.013698630,41.69
1382,0.082191780,127.25
497,0.150684931,473.71
431,0.417808219,569.41
387,0.020547945,30.33
1194,0.054794520,189.35
622,0.082191780,219.57
260,0.417808219,644.83
1362,0.034246575,12.75
275,0.061643835,132.78
514,0.075342465,125.58
819,0.006849315,8.74
161,0.006849315,22.75
2534,0.034246575,51.50
2026,0.075342465,197.42
702,0.034246575,24.73
1657,0.116438356,178.21
1777,0.027397260,38.63
566,0.075342465,159.82
2830,0.020547945,43.91
499,0.698630136,2439.48
2787,0.020547945,164.70
2256,0.150684931,172.78
2900,0.020547945,70.00
599,0.232876712,282.67
1471,0.006849315,30.33
547,0.034246575,54.10
1160,0.006849315,15.62
856,0.356164383,444.21
414,0.150684931,228.04
1667,0.013698630,42.55
519,0.061643835,124.56
1867,0.006849315,60.86
2247,0.136986301,145.27
226,0.089041095,212.56
806,0.006849315,23.18
1972,0.013793103,44.90
367,0.020689655,20.69
2531,0.006896551,11.63
809,0.062068965,102.53
162,0.331034482,647.50
2753,0.013793103,26.13
905,0.137931034,191.94
483,0.020689655,65.28
1859,0.027586206,27.55
2700,0.027586206,89.97
1381,0.041379310,47.81
2735,0.027586206,47.85
2036,0.020689655,50.81
2159,0.013793103,44.92
2123,0.020689655,103.33
983,0.006896551,14.25
1085,0.006896551,17.22
2488,0.179310344,378.04
1380,0.020689655,18.35
800,0.068965517,223.09
545,0.096551724,66.05
511,0.006896551,7.89
169,0.124137931,660.90
267,0.275862068,725.07
738,0.006896551,7.79
601,0.082758620,116.06
862,0.041379310,87.41
1322,0.006896551,10.62
2368,0.034482758,42.92
2014,0.013793103,33.24
1598,0.041379310,95.11
2672,0.006896551,49.92
322,0.303448275,278.50
2340,0.027586206,45.22
929,0.068965517,140.26
341,0.068965517,163.28
1734,0.089655172,496.10
701,0.089655172,90.83
2055,0.048275862,100.45
2514,0.013793103,127.71
2595,0.006896551,37.46
414,0.124137931,246.55
2247,0.020689655,85.34
1421,0.110344827,80.38
249,0.034482758,30.05
1961,0.068965517,214.77
240,0.400000000,537.28
1583,0.462068965,765.80
1516,0.013793103,16.09
1473,0.020689655,74.79
2650,0.027586206,114.65
2355,0.013793103,55.71
1217,0.034482758,16.99
320,0.089655172,263.48
2319,0.075862068,157.51
1697,0.041379310,49.83
441,0.020689655,80.48
1746,0.041379310,130.80
439,0.013793103,75.61
348,0.013793103,32.93
1159,0.096551724,166.62
1039,0.006896551,6.94
953,0.289655172,548.50
1080,0.110344827,123.82
1664,0.027586206,102.52
531,0.489655172,1194.46
412,0.041379310,25.65
2058,0.062068965,165.78
432,0.641379310,1119.33
291,0.041379310,60.93
213,0.075862068,72.28
2436,0.048275862,131.26
226,0.613793103,719.66
1247,0.006896551,27.95
349,0.020689655,27.17
2292,0.006896551,48.71
1023,0.027586206,52.12
2663,0.089655172,147.13
1525,0.006896551,24.03
2219,0.068965517,271.25
2281,0.055172413,93.82
1283,0.062068965,121.71
281,0.200000000,372.31
2511,0.048275862,258.67
1598,0.020689655,83.81
2717,0.048275862,422.55
862,0.275862068,228.24
1412,0.048275862,25.86
2841,0.034482758,83.53
2035,0.082758620,129.45
1302,0.013793103,61.77
1237,0.006896551,25.86
1537,0.006896551,13.53
2313,0.034482758,99.21
1034,0.262068965,191.43
516,0.048275862,307.28
973,0.041379310,23.17
1964,0.248275862,738.83
169,0.034482758,25.71
182,0.200000000,197.51
1658,0.096551724,20.03
564,0.034482758,64.86
175,0.455172413,877.09
702,0.510344827,505.95
1902,0.013793103,44.18
1628,0.041379310,60.27
538,0.034482758,2.40
886,0.393103448,381.09
215,1.531034482,3347.04
2116,0.103448275,247.79
2171,0.027586206,90.29
591,0.027586206,26.27
1335,0.027586206,3.22
1555,0.903448275,1927.34
1011,0.075862068,79.21
1446,0.006896551,12.09
179,1.027586206,1883.57
1193,0.020689655,13.74
281,0.103448275,405.23
865,0.137931034,526.17
1387,0.089655172,458.17
524,0.089655172,297.80
659,0.013793103,78.91
1010,0.041379310,20.32
1279,0.400000000,1075.72
194,0.034482758,81.03
1592,0.006896551,36.96
501,0.020689655,45.28
1968,0.027586206,93.54
336,0.165517241,161.41
428,0.013793103,16.30
1081,0.144827586,242.63
2514,0.013793103,17.34
428,0.206896551,402.04
909,0.048275862,87.74
1599,0.075862068,171.56
2331,0.082758620,518.26
1235,0.013793103,14.78
674,0.110344827,264.53
1024,0.875862068,1743.86
1585,0.268965517,369.03
194,1.027586206,2525.61
1210,0.062068965,107.71
1803,0.220689655,325.00
1468,1.000000000,1344.14
2603,0.027777777,106.30
2120,0.145833333,145.79
2093,0.131944444,273.06
2913,0.048611111,62.20
277,0.006944444,19.07
492,0.034722222,25.87
2475,0.027777777,42.49
2045,0.020833333,72.05
517,0.006944444,11.13
2313,0.041666666,133.46
1352,0.284722222,441.10
888,0.034722222,16.47
2579,0.020833333,117.02
1531,0.083333333,113.23
1377,0.020833333,8.71
319,0.034722222,26.82
2767,0.027777777,43.84
2354,0.006944444,29.16
173,0.076388888,131.99
1746,0.250000000,557.67
1741,0.111111111,40.34
1098,0.013888888,30.95
2196,0.027777777,83.83
391,0.048611111,114.61
314,0.180555555,198.35
414,0.298611111,713.73
2220,1.069444444,8138.62
1600,0.104166666,-66.82
1153,0.243055555,386.90
463,0.066666666,22.84
463,0.066666666,22.17
2434,0.152777777,249.92
215,0.013888888,40.48
330,0.465277777,765.26
312,0.083333333,60.87
1807,0.006944444,18.88
413,0.006944444,16.54
285,0.027777777,11.54
1235,0.083333333,81.43
2317,0.083333333,110.70
2498,0.048611111,87.11
2237,0.006944444,7.42
1402,0.034722222,97.26
2112,0.125000000,375.98
1783,1.236111111,3116.88
783,0.118055555,169.31
1589,0.104166666,248.94
2489,0.013888888,14.82
865,0.048611111,80.58
1292,0.076388888,91.34
259,0.006944444,16.01
1965,0.020833333,60.75
804,0.034722222,34.34
324,0.354166666,1188.83
286,0.027777777,31.58
893,0.013888888,100.17
2511,0.041666666,238.99
882,0.006944444,11.97
2478,0.055555555,46.09
650,0.041666666,83.58
520,0.229166666,543.73
1631,0.006944444,35.99
825,0.076388888,109.78
499,0.097222222,299.04
987,0.027777777,31.26
2405,0.097222222,147.10
494,0.111111111,149.97
2312,0.006944444,22.45
1925,0.083333333,79.52
886,0.465277777,836.67
1848,0.381944444,1058.77
448,0.048611111,290.11
2534,0.013888888,106.66
204,0.194444444,188.18
2505,0.013888888,162.71
1366,0.229166666,303.00
492,0.194444444,335.68
2727,0.034722222,31.69
888,0.048611111,47.48
2015,0.048611111,126.86
2488,0.013888888,28.31
2518,0.034722222,87.40
1598,0.020833333,50.01
1047,0.013888888,7.71
782,0.111111111,260.62
1964,0.027777777,121.50
1291,0.048611111,67.42
223,0.236111111,581.71
496,0.166666666,367.79
1304,0.055555555,37.18
406,0.006944444,13.98
545,0.368055555,407.12
441,0.291666666,456.14
2634,0.034722222,77.74
2648,0.006944444,99.33
1009,0.069444444,50.99
168,0.027777777,42.44
998,0.104166666,187.23
2600,0.013888888,45.08
1609,0.006944444,8.05
2888,0.013888888,36.62
340,0.006993006,9.20
536,0.069930069,214.00
2328,0.062937062,194.96
1239,0.097902097,347.33
2532,0.027972027,73.58
1806,0.062937062,291.26
1673,0.076923076,157.02
928,0.069930069,74.46
1806,0.020979020,36.47
1210,0.020979020,17.12
2223,0.279720279,990.81
2711,0.013986013,53.92
622,0.699300699,1036.96
1758,0.013986013,12.87
2209,0.006993006,33.32
2276,0.034965034,46.13
1492,0.027972027,78.93
561,0.041958041,73.11
245,0.041958041,60.16
1212,0.034965034,58.42
2169,0.027972027,30.96
578,0.419580419,1058.06
2725,0.020979020,30.52
2687,0.006993006,48.75
500,0.356643356,961.13
1235,0.006993006,3.32
2222,0.013986013,26.65
1167,0.006993006,6.49
2336,0.104895104,197.34
164,0.069930069,96.15
2632,0.111888111,792.84
1852,0.034965034,38.01
2736,0.433566433,621.25
2689,0.041958041,58.11
2319,0.174825174,385.13
2493,0.020979020,125.13
2232,0.027972027,175.54
1985,0.006993006,39.97
448,0.027972027,50.60
1616,0.048951048,100.88
2406,0.013986013,66.65
1622,0.006993006,18.63
1236,0.118881118,245.91
203,0.006993006,4.17
1017,0.104895104,311.59
190,0.293706293,298.29
2318,0.083916083,383.28
1730,0.055944055,168.58
685,0.013986013,13.22
212,1.013986013,1609.69
2071,0.020979020,95.78
232,0.006993006,9.33
629,0.027972027,27.64
2392,0.006993006,53.30
1718,0.006993006,3.33
2291,0.027972027,52.48
164,0.272727272,228.44
697,0.111888111,170.86
655,0.055944055,90.44
1744,0.020979020,48.51
2153,0.097902097,242.56
432,0.097902097,186.02
710,0.258741258,669.54
2528,0.076923076,145.03
1021,0.048951048,199.84
1369,0.027972027,55.26
288,0.006993006,8.23
2411,0.076923076,142.69
2322,0.013986013,69.37
180,0.230769230,269.92
589,0.286713286,495.02
404,0.160839160,355.34
2532,0.006993006,11.63
431,0.146853146,440.20
267,1.097902097,2159.35
2723,0.034965034,46.54
1293,0.062937062,153.21
2204,0.083916083,105.40
532,0.237762237,602.01
1929,0.111888111,47.90
951,0.013986013,24.34
1021,0.020979020,15.04
1670,0.020979020,134.95
656,0.041958041,36.91
1581,0.020979020,61.78
1484,0.069930069,168.75
183,0.160839160,639.37
2249,0.034965034,110.26
2429,0.027972027,76.91
925,0.153846153,360.48
2886,0.027972027,192.99
865,0.202797202,373.43
382,1.566433566,4382.26
909,0.188811188,385.00
1513,0.020979020,67.83
1652,0.013986013,68.49
1248,0.055944055,162.46
2075,0.321678321,631.39
2505,0.139860139,245.53
1222,0.062937062,125.90
1669,0.104895104,173.51
548,0.118881118,425.92
1749,0.188811188,36.97
2744,0.013986013,45.93
1946,0.111888111,342.16
1016,0.356643356,280.21
2890,0.041958041,150.89
237,0.482517482,945.78
1927,0.006993006,7.00
802,0.006993006,7.79
2356,0.006993006,16.66
1720,0.055944055,58.00
683,0.167832167,259.98
1521,0.132867132,278.56
1869,0.006993006,5.22
1461,0.083916083,172.10
1099,0.006993006,1.05
2628,0.006993006,62.93
2577,0.006993006,27.51
967,0.013986013,36.62
568,0.139860139,191.97
1380,0.027972027,19.32
1150,0.062937062,11.88
190,0.027972027,81.59
2205,0.006993006,67.46
202,0.888111888,1000.22
305,0.125874125,544.34
200,0.160839160,278.78
2520,0.020979020,98.81
2771,0.034965034,64.70
1509,0.111888111,435.97
517,0.048951048,49.13
1333,0.006993006,1.39
293,0.048951048,56.33
1790,0.020979020,55.79
287,0.419580419,398.02
880,0.006993006,108.33
2343,0.139860139,226.55
1472,0.027972027,104.36
564,0.384615384,523.60
1694,0.006993006,5.18
199,0.055944055,62.34
1597,0.083916083,260.53
2084,0.006993006,19.92
387,0.118881118,233.36
196,0.020979020,36.30
2082,0.097902097,730.34
1385,0.251748251,284.27
1812,0.062937062,132.92
507,0.146853146,142.49
1156,0.013986013,27.02
184,0.069930069,212.20
1331,0.132867132,93.48
1093,0.013986013,10.22
214,0.664335664,1884.80
1211,0.097902097,411.23
295,0.076923076,187.35
1592,0.013986013,18.11
2681,0.006993006,115.83
653,0.041958041,34.82
2834,0.020979020,162.20
1234,0.006993006,24.29
2231,0.020979020,31.79
321,0.027972027,21.40
1596,0.020979020,66.42
562,0.090909090,232.34
717,0.125874125,173.66
174,2.055944055,2398.00
687,0.013986013,11.40
653,0.006993006,8.18
418,0.076923076,219.04
536,0.293706293,455.18
1973,0.006993006,8.32
558,0.160839160,440.23
195,0.111888111,220.26
581,0.076923076,106.46
2003,0.069930069,127.35
2709,0.006993006,31.88
330,1.279720279,3206.85
1374,0.070422535,60.15
636,0.014084507,27.42
579,0.253521126,288.93
1600,0.014084507,102.21
331,0.739436619,1736.68
498,0.028169014,27.37
1652,0.007042253,38.98
2125,0.021126760,209.89
1574,0.204225352,404.76
344,0.176056338,614.09
2193,0.063380281,243.86
2890,0.028169014,399.53
1599,0.063380281,60.74
2091,0.105633802,340.90
1904,0.042253521,107.71
486,0.211267605,793.34
2013,0.035211267,198.90
860,0.007042253,33.34
2915,0.014084507,13.20
243,0.140845070,147.82
2722,0.014084507,67.46
865,0.028169014,93.18
844,0.098591549,246.66
707,0.014084507,40.70
2682,0.063380281,156.52
401,0.176056338,471.35
1441,0.007042253,15.21
2383,0.084507042,274.29
1001,0.007042253,35.99
890,0.591549295,1733.33
1671,0.112676056,197.81
868,0.119718309,127.30
698,0.112676056,163.80
2315,0.042253521,42.85
1167,0.035211267,81.44
289,0.323943661,366.70
2267,0.042253521,157.55
1210,0.549295774,1887.22
1037,0.035211267,67.16
2534,0.021126760,30.17
2682,0.014084507,59.35
284,0.098591549,200.17
168,0.042253521,31.58
759,0.014084507,36.47
2516,0.056338028,141.84
1257,0.007042253,14.68
1878,0.007042253,26.38
261,0.500000000,1813.06
491,0.091549295,203.34
2802,0.007042253,23.33
772,0.147887323,431.75
252,0.338028169,685.39
205,0.133802816,440.59
2541,0.014084507,38.65
2490,0.014084507,20.36
2327,0.056338028,191.50
1574,0.007042253,142.25
1836,0.154929577,218.65
494,0.007042253,30.88
1496,0.014084507,20.51
2053,0.014084507,719.12
259,0.049295774,99.63
2577,0.070422535,114.90
761,0.049295774,96.51
1600,0.028169014,103.97
2578,0.063380281,69.09
1553,0.218309859,691.96
164,0.253521126,592.82
1638,0.014084507,24.68
2402,0.140845070,158.46
2247,0.014084507,16.95
2528,0.105633802,88.80
2477,0.014084507,43.47
2187,0.007042253,65.93
2540,0.007042253,28.74
2751,0.035211267,92.89
642,0.028169014,52.99
2726,0.021126760,75.48
2085,0.063380281,683.38
2372,0.063380281,149.23
1010,0.063380281,84.62
1870,0.021126760,26.84
2398,0.154929577,287.88
295,0.007042253,7.48
374,0.169014084,306.12
1280,0.028169014,67.91
2933,0.014084507,27.98
500,0.014084507,16.53
661,0.401408450,698.98
2045,0.119718309,307.96
998,0.126760563,362.87
1056,0.007042253,7.97
1824,0.056338028,188.65
793,0.007042253,10.14
2288,0.007042253,74.96
439,0.063380281,137.66
1900,0.014084507,26.79
2720,0.007042253,55.42
211,0.183098591,326.44
2091,0.007042253,24.58
2033,0.021126760,414.97
900,0.021126760,62.27
2683,0.070422535,112.77
2111,0.028169014,226.57
2167,0.042253521,120.67
2703,0.021126760,198.51
317,0.028169014,89.79
1237,0.014084507,100.03
352,0.014084507,29.23
1240,0.267605633,388.30
969,0.161971830,291.08
1351,0.274647887,303.75
1528,0.014084507,32.38
544,0.014084507,47.40
358,0.204225352,347.25
491,0.626760563,1262.52
2144,0.014084507,59.92
826,0.056338028,169.93
2107,0.014084507,41.54
678,0.197183098,213.62
1511,0.035211267,134.89
1904,0.007042253,5.80
519,0.056338028,131.64
167,0.126760563,232.64
1316,0.021126760,116.97
1391,0.267605633,556.35
2850,0.014184397,24.96
1797,0.042553191,42.46
1158,0.078014184,177.01
400,0.049645390,46.92
1977,0.007092198,86.35
2533,0.028368794,20.14
2434,0.014184397,6.64
1512,0.021276595,31.77
940,0.170212765,483.32
659,0.007092198,15.64
504,0.063829787,115.07
283,0.049645390,44.54
995,0.014184397,20.35
2455,0.042553191,286.13
2230,0.007092198,7.42
1266,0.014184397,73.18
1878,0.007092198,9.02
550,0.028368794,98.91
654,0.226950354,442.45
939,0.035460992,93.94
278,0.007092198,15.78
701,0.106382978,152.79
1275,0.085106382,179.58
2172,0.397163120,1062.56
1196,0.007092198,13.97
2785,0.014184397,64.80
935,0.028368794,34.01
2406,0.056737588,61.05
425,0.056737588,51.55
2122,0.014184397,83.25
545,0.007092198,10.22
1453,0.021276595,22.17
562,0.134751773,314.87
2686,0.014184397,90.04
822,0.042553191,186.90
1406,0.007092198,20.66
995,0.007092198,6.09
1543,0.014184397,16.59
2284,0.007092198,33.32
1257,0.113475177,278.88
922,0.021276595,42.52
277,0.333333333,509.84
2274,0.035460992,76.68
1472,0.106382978,215.39
1960,0.007092198,102.71
1712,0.134751773,153.60
619,0.021276595,48.91
2577,0.035460992,64.37
2854,0.007092198,27.54
563,0.035460992,53.11
2641,0.070921985,198.92
2209,0.070921985,214.59
1264,0.028368794,22.86
1228,0.269503546,622.97
1666,0.085106382,56.57
532,1.872340425,2364.32
905,0.822695035,1307.26
2674,0.255319148,261.93
1166,0.035460992,18.37
696,0.042553191,47.54
1930,0.028368794,74.10
887,0.099290780,106.67
593,0.021276595,32.36
2038,0.007092198,41.10
501,0.085106382,166.88
670,0.354609929,722.25
612,0.148936170,227.29
1616,0.269503546,170.20
904,0.007092198,19.77
814,0.148936170,984.82
823,2.737588652,4429.91
1762,0.035460992,134.80
1041,0.170212765,510.87
1167,0.099290780,349.25
202,0.198581560,398.77
1177,0.148936170,61.76
800,0.007092198,19.23
1841,0.078014184,211.17
2686,0.070921985,106.73
1038,0.049645390,57.16
1668,0.028368794,27.78
491,0.425531914,824.36
654,0.007092198,7.79
2598,0.099290780,120.48
280,0.283687943,481.28
538,0.035460992,135.86
2660,0.028368794,49.12
2806,0.042553191,95.50
776,0.517730496,949.48
1743,0.063829787,101.62
2106,0.163120567,376.03
2148,0.042553191,105.88
2819,0.007092198,73.33
1485,0.014184397,22.66
259,0.028368794,54.46
319,0.496453900,684.11
493,0.106382978,98.78
1233,0.007092198,10.23
2704,0.191489361,252.64
271,0.304964539,564.83
2748,0.028368794,61.88
2263,0.007092198,43.16
680,0.198581560,453.51
2786,0.028368794,51.66
2472,0.191489361,283.12
824,0.418439716,751.19
929,0.028368794,55.73
2860,0.049645390,97.79
2379,0.007092198,94.21
196,0.432624113,909.16
1553,0.035460992,12.53
1982,0.113475177,316.83
1812,0.014184397,92.88
633,0.078014184,103.91
2723,0.007092198,37.48
2398,0.007092198,24.99
186,0.333333333,384.44
2715,0.070921985,97.90
2316,0.042553191,73.97
1764,0.035460992,37.30
317,0.205673758,409.14
1916,0.014184397,61.02
505,0.028368794,72.93
216,0.148936170,207.82
983,0.021276595,7.64
810,0.042553191,130.11
1942,0.070921985,153.48
847,0.170212765,470.08
1008,0.021276595,10.64
2256,0.028368794,79.30
2365,0.007092198,54.16
421,0.163120567,281.70
1209,0.070921985,83.92
2570,0.014184397,46.08
1931,0.063829787,154.84
1947,0.021276595,43.70
2822,0.007092198,60.21
1738,0.021276595,11.22
1831,0.007092198,29.93
2534,0.021276595,34.98
2246,0.028368794,76.45
524,0.092198581,165.57
2907,0.063829787,159.86
1888,0.035460992,52.68
1964,0.014184397,59.91
1276,0.056737588,47.81
1392,0.106382978,144.18
799,0.269503546,776.06
2124,0.049645390,118.16
935,0.007092198,16.01
1072,0.014184397,17.90
621,0.177304964,176.69
1175,0.007092198,13.63
302,2.446808510,3604.67
722,0.177304964,380.38
633,0.148936170,367.07
2542,0.099290780,43.73
1008,0.042553191,140.92
2440,0.014184397,43.62
2399,0.028368794,100.21
863,0.226950354,238.31
785,0.042553191,36.93
2763,0.014184397,58.78
2025,0.021276595,62.96
2824,0.035460992,95.50
684,0.340425531,531.63
1589,0.113475177,191.26
1446,0.050000000,216.07
467,0.007142857,27.65
2894,0.007142857,58.32
346,0.042857142,47.52
2405,0.021428571,62.46
1784,0.014285714,24.18
2671,0.014285714,59.33
384,0.014285714,22.04
1292,0.007142857,12.68
895,0.171428571,274.34
741,0.207142857,141.87
1610,0.042857142,136.42
318,0.042857142,66.48
1741,0.014285714,57.11
2473,0.007142857,16.00
187,0.235714285,204.85
854,1.292857142,1995.48
1310,0.007142857,15.42
523,0.035714285,55.43
1549,0.007142857,8.97
286,0.035714285,52.36
565,0.014285714,80.53
2459,0.014285714,9.90
654,0.050000000,47.86
2643,0.214285714,494.84
2278,0.042857142,68.36
1405,0.064285714,93.94
485,0.150000000,636.72
1115,0.014285714,10.98
2779,0.021428571,204.11
2679,0.114285714,257.75
2192,0.350000000,701.63
682,0.307142857,692.30
1226,0.007142857,88.33
224,0.242857142,409.69
2753,0.014285714,55.04
490,0.700000000,1179.37
447,0.007142857,15.73
237,0.007142857,29.38
2008,0.007142857,16.66
188,0.092857142,201.07
