recency,frequency,monetary
1182,11,40.49
1637,3,33.24
873,2,27.85
559,4,76.75
1637,2,34.87
1637,11,39.37
1242,3,29.78
1637,3,31.36
1227,7,30.20
1637,4,54.58
1267,4,56.92
1255,2,43.54
1532,15,45.93
1637,1,17.05
695,6,81.09
1203,10,187.27
1637,1,64.92
1637,1,46.20
206,6,77.25
1637,1,24.94
1637,2,11.60
484,13,125.81
1611,6,60.56
1628,11,42.26
1605,8,26.99
1637,5,7.26
1637,1,102.83
888,7,62.53
1605,3,33.21
1636,2,31.48
1636,5,17.69
1630,1,19.99
1636,1,26.38
1636,1,3.33
1636,2,23.84
1628,23,82.60
1636,1,13.25
1636,1,11.08
1590,2,34.62
1022,3,29.91
1636,2,25.79
1594,4,29.97
1636,1,15.98
1636,1,64.92
1636,3,31.10
1381,8,30.23
1619,1,14.65
1636,1,13.33
1636,1,25.19
1633,1,14.20
1636,1,18.89
1636,1,8.74
1636,2,20.88
1571,5,39.32
1636,3,27.50
1353,2,22.84
1636,3,55.67
341,22,163.39
1630,1,9.89
1636,1,17.40
1605,1,6.50
1636,2,55.37
1619,2,9.66
1628,4,31.53
1636,3,16.58
1636,3,45.13
1636,1,23.46
181,12,85.58
1543,14,118.73
483,1,10.25
1636,2,10.86
1632,1,26.71
1053,3,16.16
1442,4,25.40
1556,2,26.59
1506,4,31.48
1503,5,71.49
1002,8,26.40
1616,1,19.06
1607,1,9.99
279,11,47.31
667,2,4.57
1635,1,14.53
545,1,-4.76
498,2,16.69
1273,12,96.38
1459,1,2.34
1537,4,45.81
1426,5,30.12
1593,5,46.61
1040,38,171.66
1605,7,89.50
1630,1,13.91
1413,2,71.33
1178,2,21.57
732,4,38.97
1177,8,103.31
1376,7,12.01
1635,2,26.87
911,1,16.11
1635,1,19.15
1635,2,19.69
1508,6,100.85
947,1,23.55
1464,5,21.50
337,5,45.98
1282,1,41.92
727,2,13.68
1635,1,12.34
1355,1,36.64
1635,1,14.53
559,4,42.76
901,5,10.05
568,9,66.37
1635,2,14.41
1634,1,21.11
581,8,76.48
1593,2,12.02
1635,1,7.82
1388,1,37.37
1351,4,148.55
1245,1,19.72
1635,1,29.14
1619,10,20.98
1413,2,3.96
1635,1,14.53
1335,2,24.89
1607,5,54.01
1635,9,18.84
704,3,57.55
1635,2,13.50
1612,1,19.06
1635,3,21.60
1635,1,24.62
1554,4,96.01
1635,1,67.92
1082,1,22.30
1635,1,8.74
1486,5,53.57
689,2,16.72
1627,1,13.91
1633,1,14.53
1558,2,12.48
1317,1,11.72
1268,1,38.53
547,2,27.46
1633,2,17.95
872,2,24.65
1634,2,7.03
520,2,12.66
1635,1,13.17
1427,34,91.77
1601,6,42.35
1635,1,23.75
1335,4,35.84
1241,4,17.77
1607,1,7.73
1357,1,16.77
1634,1,4.83
1107,3,38.33
503,2,33.12
1272,2,10.85
428,2,36.83
819,4,76.80
1635,1,15.37
1635,1,14.53
1631,2,8.77
1298,3,75.63
1130,1,10.25
871,3,10.26
1463,2,70.41
1625,2,36.65
1556,4,36.48
1630,14,106.08
1635,1,31.49
1635,1,22.49
1587,4,19.77
1635,1,5.18
1635,1,14.53
461,2,15.84
1635,2,7.33
1635,3,38.17
1225,12,38.23
667,1,13.51
1536,7,133.12
432,18,70.48
1634,1,14.53
684,3,23.81
1612,1,19.06
1635,1,3.70
733,11,86.30
292,1,9.46
703,22,131.80
1374,11,61.85
1180,10,115.39
1623,4,61.22
1635,6,43.97
1633,5,34.05
1283,8,116.19
1635,1,14.68
1242,15,86.82
1539,13,61.27
754,5,89.48
1633,4,53.19
1634,1,24.66
267,4,47.03
448,1,15.33
1635,1,19.15
1634,1,17.60
1634,1,9.62
1092,9,162.61
1298,1,9.73
1111,2,35.87
1634,1,8.62
1616,1,13.33
1634,1,13.91
1480,4,53.18
1618,2,19.50
549,2,37.07
1232,6,84.11
1634,1,13.91
859,24,152.55
1634,2,10.70
784,3,18.33
1631,9,100.60
1576,2,39.61
1632,1,11.03
1634,4,29.91
1357,5,85.70
1633,1,27.27
1550,6,40.27
1634,1,31.01
1634,1,28.62
900,7,56.86
1038,10,48.81
1634,1,19.21
1634,1,20.83
1634,3,11.73
893,1,4.92
1544,5,44.58
1634,6,27.36
1597,2,20.08
1606,3,43.56
1634,1,35.19
1634,1,2.74
1634,1,16.77
1634,1,9.18
1249,11,60.12
1634,1,14.83
1634,1,8.78
1206,3,30.29
1631,5,15.76
1634,4,33.01
1634,2,15.38
1634,1,12.10
1558,3,22.02
1386,2,-27.45
1634,4,17.23
1634,2,30.78
1620,2,16.06
1634,1,8.31
1497,8,136.26
1619,5,11.53
1633,1,4.40
1634,2,7.70
1266,6,76.06
1309,4,39.94
1593,1,22.39
918,20,200.45
719,8,71.95
1136,2,34.17
1517,1,13.11
342,9,97.39
1633,2,14.93
1633,1,24.51
254,136,697.43
1366,15,118.02
1633,1,16.24
1633,3,30.80
816,7,144.86
1633,6,48.57
1633,1,7.88
204,8,81.70
1633,6,38.86
974,20,109.41
1048,3,22.73
1633,1,24.66
1569,239,611.69
1227,11,78.66
1633,7,106.55
434,6,47.12
1633,2,10.18
709,7,76.08
1633,1,7.00
1633,1,37.33
1331,3,17.14
1587,3,26.57
1548,4,99.40
1633,1,3.70
1633,1,12.38
1504,6,58.39
1633,1,12.04
1105,7,37.03
1633,3,32.80
1633,1,9.27
418,5,22.88
1633,1,20.75
1633,2,17.07
1633,1,19.99
1458,11,58.40
924,4,77.70
1633,5,21.17
1633,1,33.33
1633,1,22.17
1600,2,7.92
1633,1,33.67
169,7,24.43
1422,2,33.66
1633,1,7.13
509,1,12.37
661,6,29.04
1073,10,148.77
300,5,115.10
1633,1,17.75
882,2,61.73
573,7,12.60
1621,3,13.82
1631,7,38.48
1027,5,8.53
1633,2,11.30
1633,2,12.47
1633,4,36.78
1018,3,17.16
1633,1,11.74
397,12,153.92
1633,1,17.79
1633,3,19.26
1633,1,8.98
1633,1,7.56
1633,1,4.84
967,17,100.92
1292,2,28.27
1632,4,22.24
205,7,22.87
1632,1,88.33
974,17,82.72
1632,2,8.45
1623,1,24.74
1428,20,137.32
1632,1,14.81
1632,1,9.22
1629,2,10.87
1632,1,14.99
1631,3,10.09
927,8,102.64
1632,2,7.79
1632,2,16.87
1632,2,13.24
1632,3,14.67
1632,4,50.46
1632,1,23.74
1632,5,25.31
1493,4,22.24
1560,13,77.78
1544,14,88.87
1632,3,27.42
309,2,41.36
310,26,168.58
1539,4,27.61
1555,2,50.08
1443,1,8.98
1632,1,20.51
1632,2,4.99
1632,4,35.65
1632,1,6.68
1632,1,20.83
1426,20,379.70
488,2,32.30
1632,2,33.04
1632,1,37.33
1632,2,14.06
1632,1,25.61
1006,6,36.49
1632,1,7.68
1632,2,23.37
1281,12,48.94
1632,4,16.81
935,2,25.78
1339,1,17.10
1632,1,17.60
1632,1,10.10
1632,2,22.97
1158,11,119.86
1632,1,11.98
1003,5,146.76
1631,2,30.72
1631,1,4.62
1631,1,14.10
1631,4,39.37
1494,3,15.51
1631,1,14.27
1631,1,9.74
1631,1,17.60
1631,1,15.46
1631,1,14.33
819,1,26.11
1597,10,143.60
1626,4,33.79
1448,9,51.21
1562,2,9.13
1619,1,6.38
1631,4,21.54
1536,5,42.13
1631,2,7.50
1631,1,0.78
1184,4,34.74
1631,1,8.03
1631,1,26.71
1618,1,31.20
1410,9,43.49
532,6,63.24
425,59,608.12
177,14,230.71
1631,16,83.36
1161,2,13.12
1122,3,123.34
533,3,31.34
1610,17,80.46
1631,1,13.87
266,3,31.07
1631,3,35.76
1631,2,30.40
1631,1,31.49
1631,1,2.74
1631,1,19.39
1631,3,60.73
1631,2,28.67
1565,9,94.42
177,38,623.54
1364,15,113.99
737,22,128.52
499,4,33.65
271,2,81.51
870,15,116.69
1630,4,41.06
1617,2,53.02
1630,1,8.99
1630,2,41.26
1630,2,17.20
1560,4,9.90
1630,1,22.49
1630,4,24.95
1630,2,17.80
285,7,64.51
1630,1,24.67
1630,1,16.33
1630,5,15.07
1630,2,8.99
1630,2,5.00
1630,2,15.86
818,1,13.38
191,58,622.84
1575,5,39.83
1630,1,9.74
1554,4,27.38
690,5,18.84
1630,1,36.30
1169,14,95.31
1560,4,46.87
1630,1,4.83
1630,1,32.96
1370,1,5.15
1558,3,24.88
1630,1,37.33
1621,3,91.16
269,11,142.34
685,8,26.57
1630,1,6.41
1630,1,16.33
1603,3,52.73
1630,2,10.39
1548,2,21.39
1630,1,7.49
1630,1,15.33
1630,1,20.83
1630,1,16.33
1630,1,25.51
1630,1,19.99
1384,22,106.56
1630,1,10.87
1167,9,212.20
1202,3,42.92
1629,3,24.18
1629,1,18.70
1629,1,32.96
1629,1,3.04
1629,2,9.30
1629,2,24.14
1629,1,38.67
1485,5,33.63
1629,1,7.71
1629,14,100.34
1458,3,33.01
228,9,129.52
1629,2,5.57
878,1,13.97
1076,4,35.04
1629,1,35.22
331,11,183.11
1629,1,19.99
1629,1,25.61
1629,1,16.63
1169,34,372.73
1485,11,95.70
1555,8,46.01
1467,9,61.87
1541,4,14.51
1629,1,19.95
1629,1,8.31
709,22,148.82
1629,1,96.71
1070,3,47.49
1556,42,92.82
1629,1,7.12
1629,1,39.53
298,19,213.18
1027,6,32.10
1629,2,51.19
1135,6,47.99
1629,2,32.13
684,3,31.87
1629,1,22.49
1629,2,48.70
1621,2,35.32
1629,3,13.72
1629,1,17.37
445,11,122.70
291,2,39.12
1629,1,27.27
823,10,69.10
1629,3,8.93
1207,7,129.94
1535,3,11.92
1492,12,71.82
1629,1,13.35
744,4,56.87
1521,5,56.80
1628,2,13.72
1628,10,29.37
1628,2,11.26
1628,3,43.57
1628,4,29.89
1628,1,12.45
913,17,158.93
1628,3,23.76
1628,1,14.10
1628,1,10.27
1619,4,124.12
1628,1,20.83
1388,15,72.32
1628,1,46.82
884,16,149.71
433,5,26.38
1628,4,28.97
1628,1,25.03
1628,1,16.33
1607,3,26.88
1628,1,19.21
1628,3,24.52
1628,3,24.37
976,5,54.14
831,9,65.63
1628,1,3.52
1624,1,14.10
1607,8,33.96
181,12,98.15
1628,3,16.39
1628,1,7.23
1527,2,12.78
1484,2,14.28
1628,2,22.66
1628,1,16.92
1628,1,8.41
1186,13,47.65
1546,6,55.35
1628,1,8.66
1628,1,12.10
175,18,100.61
1628,1,6.54
1391,2,12.54
1337,36,313.88
944,14,101.12
1628,1,13.25
1628,1,8.47
1628,1,16.77
1627,2,21.56
1331,10,78.59
979,7,29.59
1495,3,24.18
1627,1,6.74
1627,1,50.00
1627,2,26.66
1627,1,14.70
1627,1,24.44
1627,1,12.10
1627,1,6.00
1627,3,10.96
1290,9,71.94
1627,1,11.99
1627,1,36.66
266,27,207.28
1627,1,14.99
1404,14,141.22
1627,1,14.60
614,23,187.40
1620,3,50.09
578,8,58.13
1627,3,17.15
1627,1,18.29
1262,7,34.47
717,25,153.80
1627,2,18.44
1242,4,40.81
1622,15,102.66
1627,1,14.13
319,4,44.40
621,4,44.44
1627,3,5.33
917,2,82.28
1627,1,15.37
1557,4,26.92
1627,1,20.83
659,4,14.80
1625,4,59.95
1627,2,20.31
1627,1,14.10
1627,1,8.74
1627,1,2.16
1627,1,8.96
1627,1,7.83
1626,1,15.33
1627,9,57.90
1621,4,33.90
1626,6,29.01
1026,2,46.12
801,4,38.28
1626,1,4.35
1626,1,17.90
1626,3,56.63
921,7,98.12
1269,3,31.78
287,4,38.13
1626,4,38.62
1626,4,16.48
1578,1,8.41
1626,1,12.84
783,4,98.35
1626,6,65.91
1626,1,15.50
1626,7,93.87
1560,3,24.69
1587,4,69.08
1626,1,17.48
1600,2,62.35
1626,3,56.07
1626,2,23.66
1361,3,-3.02
1626,10,68.73
1626,1,9.48
1608,7,48.61
1626,1,16.00
1626,5,40.25
1626,2,29.97
440,8,88.47
1626,2,7.69
1623,20,93.89
1598,1,19.17
1626,2,35.49
1626,1,20.83
1626,2,13.90
1560,7,58.95
1598,4,28.25
1626,1,16.33
1536,2,33.13
454,4,75.51
1626,2,23.62
1626,4,46.75
1066,4,54.03
1626,1,18.99
1626,2,75.96
699,3,24.12
1626,5,39.86
1318,6,55.64
1626,2,23.02
1620,4,61.48
1626,1,35.27
1626,3,23.53
874,11,58.68
1626,1,19.21
988,2,19.12
1397,10,82.53
1622,3,42.37
1626,1,16.33
1626,1,33.32
1626,1,39.53
1602,11,64.50
1626,2,19.58
517,19,187.68
995,14,65.69
1223,2,61.23
375,27,194.27
1625,1,13.06
1467,21,289.79
1625,5,36.54
874,2,17.42
1625,2,41.57
1625,1,12.84
1625,1,16.33
1625,1,21.87
1625,2,6.20
1625,4,24.25
264,5,134.38
1623,1,25.75
1145,1,4.22
1625,1,26.14
1625,2,7.30
1008,6,47.38
1625,1,12.04
1625,1,30.65
1625,1,12.83
1625,1,15.39
867,19,223.09
1625,1,49.99
1625,1,22.70
1625,2,30.66
1583,4,43.23
713,12,93.88
1625,1,11.28
1625,1,18.48
1239,2,47.98
1596,7,54.92
332,17,173.60
1625,1,8.66
1625,4,35.78
625,1,5.68
1625,1,15.33
1181,6,76.49
1540,6,32.00
1625,1,16.33
1625,3,34.32
1625,1,13.72
1625,2,8.39
1625,1,14.10
291,17,167.70
1625,1,15.33
1625,1,7.68
1387,2,13.18
1621,6,41.73
1625,3,28.52
1625,4,12.01
896,2,36.90
940,9,68.69
1625,1,19.21
173,92,1147.47
509,6,57.01
827,3,31.44
1624,11,75.57
299,49,235.53
1617,8,153.61
1624,1,8.66
1624,1,7.49
1604,5,49.28
1624,3,49.97
1138,16,117.92
1381,14,63.19
686,3,48.03
1624,1,17.09
925,2,39.05
1184,7,68.00
1624,4,28.36
1624,4,26.01
1624,6,34.65
1624,1,5.83
1421,4,115.52
1614,3,40.25
1623,1,6.74
891,6,36.38
1624,1,23.74
1624,3,4.45
1624,2,32.33
1622,1,39.53
421,5,149.09
1230,28,135.72
1117,6,59.07
1624,1,6.11
1336,3,26.86
459,10,80.25
1624,1,5.83
1624,2,6.66
1624,2,15.06
1620,10,42.91
1409,13,55.21
1624,1,19.06
1624,2,11.66
427,7,50.36
237,3,47.72
1624,2,24.24
1624,2,17.07
1624,2,5.40
1624,4,33.81
1624,1,28.62
1290,12,76.86
1624,2,35.07
1623,1,19.99
1560,4,71.47
1623,1,17.60
1623,2,11.14
1623,1,22.47
1611,4,78.28
789,3,23.53
1623,1,7.65
1623,2,15.31
690,20,69.78
1075,10,48.58
1428,4,40.43
1623,1,4.10
1419,3,33.28
693,1,32.00
1248,2,17.81
1623,5,34.87
1623,2,16.57
1623,2,18.17
1390,4,85.76
1623,1,11.49
1623,1,3.50
1526,2,21.67
862,12,85.39
1623,2,14.74
537,6,77.72
1585,3,37.12
1623,1,10.43
1623,1,16.66
465,37,306.11
843,11,213.98
1623,1,50.18
1623,1,18.89
1623,1,0.98
1618,1,3.52
282,9,68.62
201,29,240.83
1245,13,57.61
1623,1,9.74
1623,1,19.06
1623,1,15.33
1623,2,22.27
1623,1,6.93
1623,2,61.21
702,9,80.22
840,4,67.28
1623,1,19.50
1623,1,13.50
1623,2,22.02
1623,1,37.54
1623,1,16.66
1384,11,75.63
829,3,60.58
1318,5,38.30
1102,4,66.07
1618,1,47.13
1622,2,43.61
1538,1,30.01
841,13,153.61
1622,1,19.06
1615,3,50.63
1622,1,26.44
1609,7,73.34
1622,1,10.43
351,29,246.78
1622,1,16.66
825,13,47.81
1622,5,24.44
1622,1,10.87
1622,1,18.96
1607,3,19.73
1622,2,36.06
1154,2,129.85
547,4,58.34
1310,1,20.87
1622,1,10.55
628,9,84.68
1622,1,2.73
1621,1,14.70
1622,1,35.27
1622,1,19.93
1574,3,42.09
1622,1,7.56
1622,1,19.15
993,3,32.54
836,2,30.48
1622,2,18.72
1594,3,72.39
1622,1,31.44
1622,1,19.06
1622,2,29.81
1372,11,34.96
1290,7,161.15
825,3,57.48
1622,1,19.06
1622,2,15.15
1622,1,4.99
1622,1,17.89
408,22,131.79
1044,5,48.91
1622,3,27.51
1244,11,81.11
1498,5,57.99
1622,1,6.66
1621,1,16.66
1513,2,24.52
1621,1,11.08
1621,1,13.60
1190,3,17.33
1618,2,29.23
1621,4,17.01
1621,1,55.38
1621,1,18.48
1616,1,9.60
1607,4,86.34
1621,1,43.29
656,13,110.91
1621,1,16.66
1547,3,26.67
1621,3,36.22
1621,1,5.25
639,10,97.20
1621,1,3.67
1621,9,45.64
1621,1,6.23
1621,1,18.74
250,8,119.78
996,3,86.99
1621,1,8.58
266,18,173.39
1621,5,34.51
1527,3,42.36
764,11,149.87
1621,7,65.07
1589,19,79.05
1621,3,35.73
1621,4,22.00
867,1,67.29
1621,1,19.06
1621,8,35.66
1621,3,34.92
863,9,76.86
1607,2,21.99
1598,2,36.66
1621,1,27.23
1620,1,6.79
1621,1,19.99
1505,2,26.37
613,5,50.46
1621,1,11.70
1618,2,28.80
1621,1,8.66
1621,1,19.06
1600,1,9.74
1621,1,28.62
512,8,45.85
1620,2,7.04
806,18,93.20
254,39,367.47
362,7,98.94
1194,3,53.80
1620,2,19.50
1620,1,14.65
1620,1,6.65
1620,1,35.27
1515,4,43.94
1290,14,111.13
1609,2,36.60
1620,4,34.30
1048,4,37.21
1620,1,46.64
1534,3,39.46
1254,4,46.19
1620,1,14.65
1620,1,94.33
1620,1,28.62
689,3,42.68
1585,1,44.00
1620,2,12.49
1620,1,19.06
1620,1,17.17
280,21,131.92
1620,1,344.07
1620,1,23.75
1620,1,16.92
1620,1,24.96
733,5,34.77
1572,2,41.45
1620,3,22.09
1620,1,8.63
1539,12,56.60
1620,1,4.67
1620,1,19.57
1620,3,25.01
1563,1,2.92
535,20,381.05
1620,1,8.96
1620,2,49.74
935,14,91.71
1620,3,17.31
1620,2,58.59
652,10,100.01
1620,1,19.06
1620,1,8.74
1620,3,27.49
1620,2,21.55
1293,2,27.70
1560,11,54.70
1620,6,27.89
1620,5,44.56
1620,1,8.66
1620,1,12.98
598,13,98.08
1620,2,5.94
367,5,45.20
1594,11,128.11
1602,14,98.83
1193,2,15.08
1619,1,31.49
1196,10,72.70
1619,1,25.61
1619,1,55.38
1619,1,9.88
1488,2,22.37
1619,1,13.17
1619,1,2.33
1566,6,19.42
1216,7,115.16
1619,1,3.33
1084,2,70.19
926,14,156.34
1619,1,47.32
1619,2,32.48
1619,1,23.74
275,21,210.72
1619,6,36.13
1619,1,9.99
1619,1,19.06
1257,6,90.12
1441,1,5.69
454,7,33.71
1619,3,30.66
269,13,79.47
1619,1,11.49
1256,19,83.52
1495,11,106.04
1552,7,35.90
1619,1,19.06
1087,5,84.76
1619,2,27.62
1592,6,53.51
1475,5,44.17
1619,1,19.06
1520,2,61.00
1573,2,55.83
456,7,75.93
1619,1,9.74
1619,3,117.67
1229,10,129.06
1600,2,11.23
1619,4,33.68
1542,5,75.92
1089,3,73.77
1619,1,37.33
1619,2,22.83
1619,3,21.03
1619,2,19.64
1604,2,38.12
898,7,214.49
1619,1,16.92
1602,4,25.60
1588,2,41.45
1619,8,37.38
1619,1,6.35
919,6,70.79
421,5,51.92
1619,2,21.07
1599,6,75.13
650,4,59.62
1619,1,20.83
1372,3,36.98
1287,1,41.92
1619,2,10.42
1618,6,37.47
959,8,96.19
1258,7,78.41
726,1,30.55
1618,1,22.59
330,30,238.46
1618,1,10.25
886,3,31.55
1618,1,19.06
1616,15,789.96
1588,4,51.89
1618,1,37.33
1618,1,9.98
1618,1,9.77
1618,1,19.21
1618,2,31.32
1615,2,23.38
1542,2,44.63
1618,5,66.37
1618,5,71.77
1611,7,78.89
1618,2,38.98
1618,1,18.48
1618,1,18.55
1618,2,10.52
1618,4,19.56
1618,1,5.73
874,3,19.77
1191,3,51.09
413,15,82.92
1618,2,43.61
1618,1,14.70
1618,3,13.22
1617,1,31.20
1618,4,30.12
1618,1,161.67
784,6,60.44
936,5,116.05
1618,1,15.43
531,15,253.02
1618,1,6.35
1618,1,65.33
1595,4,144.30
1618,1,19.06
1618,1,15.67
1618,2,16.59
1476,5,57.39
1618,1,16.24
1240,7,70.72
1618,1,19.21
1381,17,87.38
1618,8,14.68
499,44,279.28
1618,5,43.34
1558,7,44.85
1618,6,38.99
1618,2,18.38
1618,1,18.74
1618,1,16.33
1617,5,17.50
1618,1,8.66
1618,2,21.98
871,2,21.96
1600,5,62.67
1618,1,4.83
1618,4,13.35
1220,2,61.06
1414,3,52.70
1618,1,7.73
840,13,66.16
1617,1,4.83
195,22,146.73
1617,1,13.70
1617,1,8.66
1617,1,31.49
1616,3,5.45
1582,2,33.63
1617,4,15.64
1617,1,-2.07
1617,2,28.33
366,34,117.38
1529,5,70.60
871,7,52.23
1617,1,7.91
1617,2,25.04
564,3,54.15
1188,6,47.09
1260,4,49.64
1617,1,15.67
1617,1,19.03
656,23,212.81
196,17,202.91
1588,2,35.29
1617,1,13.33
1617,1,20.83
753,19,147.28
1617,4,33.90
1616,5,28.19
1617,1,5.85
1611,2,68.49
545,12,142.34
1084,7,43.45
1617,1,19.06
1519,4,29.26
1617,3,46.84
1142,11,87.40
341,22,155.10
1604,18,71.34
1304,2,37.33
1616,4,26.57
1616,1,16.33
1616,1,10.27
1616,1,58.64
806,3,59.12
1193,14,140.59
1616,1,49.99
1616,1,80.12
1616,1,4.67
1016,2,32.40
1616,2,31.11
1616,4,12.29
1616,1,49.99
921,1,4.70
1616,1,8.03
889,16,342.82
1584,4,46.19
831,16,249.78
1616,1,5.53
1007,3,107.09
1616,2,40.07
1616,1,19.06
863,5,18.01
1616,1,11.65
1616,4,27.13
1598,9,119.74
1616,3,36.58
365,2,15.93
1616,1,30.02
1616,2,21.80
1402,17,190.12
1470,7,55.79
1616,1,15.99
1616,2,27.80
1616,1,12.98
1616,1,14.75
1616,4,4.02
1607,8,76.91
1616,2,19.25
1535,4,56.64
1616,2,20.79
1597,3,15.40
1616,5,7.97
1616,1,4.12
1616,2,40.07
1616,1,7.88
1616,1,25.79
1616,7,38.07
1616,4,24.92
384,18,143.79
503,1,5.81
1511,1,18.56
1615,2,24.21
1615,1,9.85
1615,1,9.74
1615,1,19.93
426,3,23.05
1614,1,23.67
1615,3,12.09
1615,5,14.39
1615,2,23.82
1615,1,9.82
1615,1,18.30
1615,1,16.33
1615,2,29.06
1615,1,14.13
1601,5,75.84
508,2,37.16
1615,3,34.55
1526,15,121.76
1615,1,10.27
1611,5,17.69
1615,1,15.43
1211,13,49.93
1516,3,23.40
1560,2,59.76
895,7,37.49
1615,1,18.30
1608,2,38.23
442,27,1019.28
1615,7,71.58
1615,2,30.30
1615,1,10.14
1615,2,16.65
1615,4,30.27
1615,1,35.58
1595,2,24.64
1615,2,13.07
1358,2,40.15
1398,6,33.96
940,32,266.93
1615,4,28.47
1615,2,14.87
1615,1,18.30
1518,5,67.68
546,1,16.66
1403,2,25.60
1614,1,24.54
1512,5,59.26
1614,1,66.46
1614,1,20.03
1472,3,56.48
1614,1,15.68
1614,2,37.16
1386,2,20.64
899,18,144.71
1407,8,76.46
1614,1,29.14
1232,10,73.63
1236,7,53.27
1614,2,53.31
1614,1,15.43
1614,1,47.27
410,9,57.08
1534,3,28.62
1606,6,43.24
1613,36,157.05
195,10,76.12
1614,2,12.21
1607,2,38.12
1556,1,4.13
1614,1,19.15
596,12,116.93
1614,2,19.25
1614,1,8.60
1614,1,36.72
912,16,101.40
1614,1,14.65
1163,2,43.24
1601,1,31.20
514,5,75.42
1564,2,40.44
1403,3,43.35
987,31,249.85
1337,4,55.88
569,7,39.63
749,27,226.31
1613,3,13.08
1604,2,21.11
1594,5,46.10
1613,1,20.75
1613,1,9.88
1613,5,21.12
1613,4,47.46
1613,1,31.20
1613,1,24.94
653,3,55.81
980,4,37.36
1613,4,20.28
1613,3,5.96
1613,1,8.66
1613,1,26.33
550,2,36.17
1613,1,19.06
639,14,85.26
1613,1,58.33
1613,1,6.00
451,3,45.62
1613,2,47.96
1613,1,19.06
435,8,52.22
554,7,103.59
1613,1,70.79
1613,5,28.76
1613,1,7.68
1610,1,3.74
1102,4,49.91
264,42,382.12
1392,7,63.78
1609,1,23.75
1613,1,25.03
1613,2,29.15
640,5,54.03
385,3,32.14
1613,1,19.15
1612,7,42.41
1566,14,136.03
1613,1,19.06
1613,1,19.50
1612,2,32.79
1374,6,24.20
1613,5,40.74
1613,4,18.38
1613,3,22.28
1613,1,10.79
1586,2,8.49
1604,1,7.19
1612,2,56.06
1612,1,38.31
1612,1,18.28
1612,1,11.74
1612,5,42.40
444,9,70.18
1612,2,42.77
1612,1,9.74
1612,3,11.97
1333,2,5.97
1612,1,12.38
819,5,69.85
1109,4,89.72
988,4,26.99
714,3,29.19
1430,6,84.50
1612,1,8.05
1612,1,35.27
1612,2,29.91
1612,3,54.65
1612,1,6.23
1612,8,30.38
310,9,71.60
1612,1,12.84
1612,3,65.54
1612,5,30.66
1612,4,7.76
1612,1,13.72
1612,1,16.33
1597,3,39.55
1593,4,116.00
1612,1,36.58
522,3,52.47
464,50,573.25
1584,5,28.26
1612,1,7.33
1612,1,9.62
501,27,133.48
1612,3,22.38
1612,1,14.15
1272,5,17.04
1612,1,9.92
1612,1,4.83
1223,10,71.59
1612,1,11.99
1612,2,26.34
1612,1,19.93
1534,5,56.16
1612,6,31.26
1607,5,49.46
1612,2,6.18
1612,1,18.99
862,11,154.17
1458,11,67.85
1468,5,80.86
1612,9,6.00
1612,1,2.63
1612,1,-30.83
1567,8,65.90
1088,2,16.71
600,14,154.43
1612,2,42.29
363,45,699.14
1612,2,19.19
1092,3,45.14
1612,8,103.85
196,12,71.33
1612,1,25.61
278,30,137.11
1607,5,41.01
1600,1,7.00
1611,1,16.33
1611,1,19.06
624,9,127.65
1611,1,8.66
1395,6,56.80
1611,1,16.33
1611,1,1.45
1611,4,62.05
1605,1,5.53
1307,8,113.54
323,24,201.26
934,1,14.06
1611,1,19.17
1281,3,65.07
1611,14,18.94
1596,5,45.89
1611,6,4.78
1611,6,135.76
1611,1,9.74
1611,3,37.08
501,3,56.49
1611,1,8.63
1611,4,22.08
1246,50,331.14
1221,6,67.95
1611,1,35.18
276,23,151.90
1611,4,18.60
1562,3,62.31
1611,2,29.91
195,22,245.18
1611,1,43.29
1611,1,19.06
1611,1,19.06
865,3,41.89
1611,1,21.48
1568,10,26.85
1602,3,17.08
1328,17,124.59
1611,5,15.35
266,3,62.67
1611,4,43.17
1611,1,23.74
1611,1,19.27
1611,1,19.06
1611,1,19.15
1611,1,28.62
1611,1,19.06
286,2,105.13
1611,5,32.11
507,15,139.94
508,7,98.36
1610,6,76.11
1611,1,8.31
1610,1,3.55
1610,1,26.33
1610,2,10.01
1610,4,23.31
1610,3,14.47
302,4,36.59
1610,1,12.96
1608,1,14.70
1022,9,120.58
1610,1,31.20
1603,1,20.83
1229,7,76.49
353,6,54.46
1610,2,26.16
1610,1,14.80
1610,2,21.64
1610,1,2.34
1610,1,49.99
1603,2,20.61
1610,1,12.84
1610,3,43.99
232,23,123.19
1610,6,13.22
1610,1,2.35
1232,7,216.63
1610,1,19.93
1610,2,17.25
1557,4,51.51
1608,1,8.66
1610,5,85.00
1610,3,19.30
1610,1,20.22
1610,1,12.10
1594,2,40.88
1610,4,36.44
1607,2,6.44
1610,1,26.85
1609,2,15.50
1609,1,9.74
467,6,80.14
1610,2,12.03
778,1,37.38
1610,4,16.32
1559,3,55.20
403,12,163.23
746,6,49.28
1609,1,52.17
1329,1,31.61
1609,1,15.68
1609,1,13.60
1609,1,12.38
386,6,81.24
478,3,64.97
1609,2,5.48
1268,4,70.25
530,10,85.67
965,18,186.50
1608,1,19.06
1609,1,30.02
1609,1,19.16
1609,1,2.42
1598,1,4.83
1454,3,24.96
1590,3,71.31
706,2,34.48
416,50,290.85
1609,1,8.74
1609,2,20.87
