recency,frequency,monetary,variety
662,1,21.23,1
662,1,3.21,1
594,3,102.43,1
662,1,7.16,1
662,1,9.22,1
661,1,5.29,1
662,1,20.66,1
662,1,4.98,1
662,1,14.87,1
662,1,2.66,1
443,2,13.61,2
662,1,16.44,1
662,1,15.93,1
661,2,47.89,2
662,1,17.81,1
662,1,14.99,1
662,1,4.68,1
662,1,4.01,1
662,2,15.97,2
662,1,45.04,1
661,1,6.56,1
566,7,71.41,7
662,1,9.20,1
662,1,32.76,1
662,2,17.95,2
662,2,34.14,2
662,2,32.92,1
662,1,5.68,1
662,1,3.47,1
662,1,6.21,1
662,2,19.24,2
662,1,4.46,1
662,1,14.99,1
662,1,10.49,1
662,1,23.74,1
661,4,47.03,4
662,1,4.99,1
662,7,20.23,4
662,2,11.83,2
285,1,8.95,1
661,1,2.63,1
569,6,53.61,6
661,2,18.52,2
661,1,4.24,1
657,10,86.72,4
194,3,42.82,3
661,1,9.33,1
661,1,5.27,1
661,1,12.32,1
660,2,30.20,2
661,1,4.93,1
661,2,7.79,2
659,1,22.81,1
661,1,4.10,1
661,1,4.15,1
661,1,27.61,1
661,1,13.44,1
660,1,17.49,1
661,1,34.31,1
291,2,93.15,2
661,1,8.83,1
618,4,28.65,4
661,1,20.26,1
661,1,15.35,1
661,1,30.23,1
661,1,4.15,1
266,5,23.48,5
661,2,8.55,2
661,3,16.61,3
661,1,7.79,1
661,1,4.47,1
661,1,8.97,1
661,1,2.32,1
661,9,37.14,9
661,1,6.22,1
660,6,28.17,6
661,1,7.79,1
661,2,12.93,2
661,2,9.96,1
661,2,19.22,2
661,1,6.19,1
661,1,7.47,1
660,3,24.11,2
462,11,75.97,10
433,8,71.06,7
661,1,4.92,1
661,1,20.22,1
661,1,9.99,1
375,2,10.44,2
636,1,6.16,1
660,8,92.75,7
660,1,4.01,1
660,2,17.08,2
660,1,17.11,1
266,11,194.05,8
660,2,5.25,2
660,1,12.83,1
660,1,12.94,1
660,4,16.08,4
660,1,9.20,1
660,3,28.25,3
660,9,67.83,6
660,1,48.25,1
660,2,21.79,2
660,1,3.95,1
660,1,12.30,1
660,2,26.02,2
660,1,11.69,1
660,3,12.49,3
660,3,25.86,3
654,6,22.93,6
660,1,19.19,1
660,1,12.02,1
660,1,4.66,1
660,1,3.74,1
660,1,9.81,1
660,1,1.22,1
660,2,6.70,1
660,1,9.61,1
657,1,5.31,1
627,2,14.57,2
660,1,39.07,1
660,1,55.98,1
554,8,53.27,7
660,1,9.80,1
660,4,25.03,4
660,2,36.82,2
363,1,8.95,1
436,3,53.67,3
660,1,8.30,1
660,3,17.15,3
660,1,12.03,1
660,3,15.44,3
660,1,33.25,1
660,1,6.98,1
660,1,15.62,1
660,1,4.07,1
660,7,27.15,7
660,1,19.61,1
660,1,10.32,1
272,2,42.32,2
660,1,7.10,1
660,1,11.99,1
660,3,17.12,3
660,1,14.16,1
660,2,12.17,2
660,1,18.82,1
660,2,11.44,1
660,2,18.70,2
660,1,13.19,1
660,1,38.50,1
660,1,34.99,1
467,6,66.98,6
660,7,66.42,6
660,1,12.44,1
660,1,28.35,1
657,3,32.73,3
660,7,48.61,5
625,7,57.67,7
660,1,27.40,1
660,1,6.02,1
458,2,63.22,2
660,1,3.47,1
660,1,19.23,1
626,9,25.54,8
660,1,4.10,1
660,1,13.73,1
172,18,137.02,15
174,33,156.80,30
319,3,14.44,3
660,5,84.51,4
660,1,6.84,1
660,6,112.60,6
658,3,38.80,3
442,7,31.20,7
660,3,15.47,2
659,1,27.61,1
659,2,12.65,2
659,5,52.96,5
659,1,2.65,1
659,2,22.93,2
524,2,65.23,2
454,7,39.32,7
659,2,12.19,2
500,2,16.02,2
659,3,16.71,3
659,2,43.30,2
659,1,17.11,1
659,2,9.22,2
603,2,5.16,2
659,2,22.51,1
659,2,8.98,2
659,3,27.46,3
659,2,9.48,1
658,2,13.02,2
287,2,1.00,1
592,10,184.80,10
659,1,23.97,1
659,2,11.34,1
659,4,17.09,4
622,9,61.00,8
205,4,17.79,4
659,2,27.82,2
659,1,6.53,1
659,1,1.02,1
659,1,15.95,1
350,6,33.17,6
659,1,17.16,1
659,1,20.80,1
177,2,40.05,2
659,1,6.62,1
659,2,19.34,2
659,1,2.95,1
659,1,25.28,1
659,1,10.40,1
659,1,9.01,1
659,1,6.55,1
657,1,51.47,1
658,9,92.75,9
659,4,73.41,4
659,4,47.71,4
659,2,46.26,2
659,3,14.90,3
657,1,28.80,1
658,1,2.41,1
350,31,184.02,24
658,1,10.98,1
654,2,33.00,2
658,1,6.42,1
614,2,38.20,2
658,1,3.23,1
658,1,23.93,1
658,1,24.30,1
658,4,19.14,4
658,1,12.53,1
658,2,25.52,2
658,2,27.12,1
658,1,2.08,1
658,1,25.33,1
658,1,5.75,1
658,4,32.33,4
658,1,33.09,1
658,1,1.22,1
658,1,24.62,1
274,9,49.08,9
245,2,7.69,2
658,1,11.02,1
658,2,24.34,2
657,1,25.97,1
658,2,28.85,2
658,1,82.60,1
658,1,15.51,1
658,1,55.98,1
658,1,6.53,1
658,2,20.09,2
658,1,9.85,1
658,1,1.98,1
658,2,7.25,2
359,10,60.12,10
658,1,27.42,1
657,1,26.75,1
562,6,39.70,6
655,1,6.55,1
614,5,55.63,5
638,2,28.09,2
657,1,5.04,1
657,4,18.61,4
654,1,25.28,1
635,5,36.05,5
657,1,7.72,1
657,1,11.67,1
657,1,29.28,1
657,1,31.92,1
657,2,18.52,2
657,1,33.32,1
657,1,20.66,1
657,1,61.87,1
369,10,94.96,9
657,1,11.23,1
657,1,6.09,1
657,1,30.78,1
657,1,3.32,1
625,7,33.76,5
655,3,21.15,3
657,3,60.72,3
657,2,29.35,2
604,3,27.92,2
657,1,7.47,1
657,1,24.98,1
657,1,39.36,1
657,1,10.61,1
657,3,22.61,3
657,3,10.53,2
657,1,34.31,1
643,2,9.34,2
524,3,39.14,3
657,1,149.53,1
657,2,8.44,2
637,4,33.86,4
657,1,6.61,1
657,3,13.10,3
657,1,26.46,1
657,1,10.14,1
183,12,315.78,12
657,2,6.98,2
657,1,15.77,1
656,1,3.32,1
656,1,57.99,1
656,1,12.19,1
460,13,90.66,13
623,4,64.20,4
656,1,24.60,1
656,1,7.56,1
656,1,24.88,1
656,3,25.04,3
656,1,29.60,1
656,3,26.35,3
656,1,3.47,1
192,11,678.19,9
656,1,24.62,1
656,1,25.97,1
656,1,35.30,1
206,25,157.82,16
656,1,10.61,1
656,1,7.96,1
656,8,28.75,8
656,3,13.52,3
656,1,10.91,1
641,1,6.40,1
656,2,4.20,2
656,1,5.83,1
655,4,21.77,4
656,2,6.98,2
656,1,9.62,1
656,1,10.97,1
322,3,163.30,3
656,1,27.42,1
656,1,12.33,1
647,2,21.45,2
656,1,19.22,1
656,5,39.12,5
656,1,4.42,1
656,2,27.47,2
656,2,30.30,2
656,1,33.32,1
656,1,8.53,1
629,9,58.38,8
656,2,16.10,2
617,2,17.91,2
655,2,28.71,2
656,2,33.64,2
532,2,46.41,2
655,2,16.12,1
654,3,23.45,2
655,1,23.12,1
655,1,21.92,1
655,2,39.20,1
655,3,48.16,3
655,1,9.80,1
655,2,3.30,2
655,3,26.22,3
655,2,17.70,1
655,1,17.11,1
651,2,18.27,2
655,1,6.19,1
655,1,20.51,1
655,1,13.96,1
352,9,79.68,8
655,2,12.29,2
655,1,8.95,1
655,2,6.64,1
655,3,27.14,2
655,1,7.47,1
655,1,1.99,1
655,1,4.31,1
335,5,40.69,4
655,3,35.87,3
655,2,6.91,2
655,1,1.98,1
655,5,19.19,5
654,1,29.40,1
655,1,6.28,1
655,5,89.84,4
627,3,19.39,3
655,1,20.80,1
655,1,20.60,1
655,2,31.42,2
642,5,76.72,5
655,1,18.81,1
655,1,8.88,1
655,2,48.83,2
655,1,13.67,1
650,2,8.76,1
655,3,25.57,3
655,3,21.98,3
655,1,71.63,1
505,1,25.97,1
499,1,16.32,1
655,1,6.07,1
361,2,13.28,2
654,2,15.25,2
331,2,60.83,2
513,3,24.33,2
654,3,16.20,3
528,2,7.28,2
654,2,16.34,1
654,1,10.61,1
337,11,67.85,11
654,1,10.61,1
443,2,46.07,2
654,3,28.70,3
654,1,9.58,1
654,1,4.32,1
477,4,35.29,3
654,2,29.41,2
654,2,37.31,2
654,1,12.48,1
654,1,7.47,1
654,2,13.26,1
654,3,17.21,3
654,1,12.95,1
503,5,30.67,5
654,9,30.15,8
654,1,9.81,1
654,2,16.32,2
654,1,12.59,1
654,1,5.04,1
654,1,15.30,1
654,2,6.98,2
654,2,4.41,2
562,6,111.62,6
654,2,86.50,1
654,1,11.83,1
647,1,3.87,1
653,1,5.31,1
653,1,20.80,1
652,10,14.33,7
653,1,2.67,1
653,1,2.63,1
653,1,14.30,1
649,1,8.94,1
653,3,43.62,3
653,1,16.32,1
292,1,16.82,1
653,4,47.89,3
653,2,26.49,2
643,2,17.40,2
653,1,15.90,1
627,6,38.93,6
330,4,30.62,4
651,5,143.20,5
653,1,9.33,1
653,1,2.65,1
653,1,11.33,1
653,1,22.34,1
653,1,5.32,1
589,2,16.58,1
376,3,16.59,3
651,1,16.65,1
651,3,54.96,1
653,4,42.61,4
653,1,71.90,1
653,2,22.10,2
653,1,34.70,1
621,5,29.20,4
511,5,50.19,5
653,2,13.02,2
653,1,105.79,1
653,1,39.89,1
638,4,17.01,4
653,1,4.42,1
653,1,42.49,1
511,10,87.20,10
653,2,19.63,2
653,2,6.98,2
653,1,5.81,1
653,5,41.75,5
653,3,51.91,3
653,2,6.22,1
588,1,18.82,1
653,2,13.04,2
653,1,28.35,1
643,4,34.18,4
652,10,80.88,8
652,1,7.96,1
652,1,49.30,1
652,1,10.39,1
652,1,20.15,1
652,1,17.11,1
649,2,17.25,1
652,4,38.01,4
412,1,-1.16,1
652,1,115.50,1
652,1,17.81,1
340,2,12.22,1
652,1,7.46,1
652,2,13.46,2
652,1,29.40,1
652,1,34.66,1
397,5,41.54,5
307,2,38.85,2
652,1,5.19,1
652,1,9.63,1
652,4,12.51,4
204,4,19.70,4
652,1,146.88,1
652,1,24.90,1
652,8,69.37,5
569,8,48.96,8
652,1,16.66,1
598,9,95.87,7
652,1,8.06,1
633,3,77.41,3
652,4,18.45,4
652,2,19.08,2
652,3,24.00,3
652,1,7.56,1
652,3,40.37,2
652,4,31.46,4
652,1,2.26,1
652,1,10.27,1
206,4,52.27,4
652,2,12.55,2
652,1,27.00,1
309,13,133.78,5
652,1,25.28,1
362,6,158.64,6
646,2,26.16,2
629,5,24.39,5
652,2,8.28,1
652,1,29.61,1
643,2,117.21,2
530,15,155.76,12
547,6,68.67,5
652,1,50.56,1
651,3,39.38,3
651,1,4.28,1
651,1,20.22,1
651,3,108.37,3
651,1,5.31,1
651,1,4.95,1
651,1,15.63,1
638,7,39.55,2
266,2,37.18,2
576,2,8.84,1
274,2,32.05,2
651,1,4.90,1
651,1,41.25,1
548,11,116.04,11
651,1,26.65,1
651,2,68.40,2
651,1,19.97,1
651,1,15.92,1
645,1,20.80,1
621,5,40.01,5
651,2,12.98,2
651,2,27.78,2
520,3,32.41,3
651,1,14.73,1
651,1,9.80,1
647,2,27.53,2
651,1,13.60,1
651,1,27.60,1
651,2,10.60,1
651,1,24.62,1
648,9,109.11,8
651,3,7.11,3
651,2,19.38,1
651,3,19.23,3
651,1,29.40,1
651,1,5.81,1
444,14,61.72,12
438,2,37.87,2
651,1,8.32,1
651,1,6.73,1
639,2,14.36,2
651,1,4.42,1
651,1,8.21,1
594,14,48.77,14
651,1,89.09,1
651,1,8.15,1
651,2,11.66,2
640,5,33.99,5
651,3,28.79,3
651,5,23.31,5
651,1,20.66,1
650,2,58.98,2
651,1,28.30,1
651,1,6.66,1
650,1,7.58,1
650,1,2.78,1
650,1,21.17,1
650,2,29.05,2
650,3,15.53,3
323,3,34.32,1
649,3,16.98,3
650,1,16.84,1
647,1,9.13,1
650,5,56.81,5
649,2,37.12,2
650,1,19.18,1
650,1,27.61,1
650,1,1.91,1
650,1,8.53,1
251,11,83.63,7
650,1,24.98,1
650,1,12.33,1
531,2,90.68,2
650,1,10.81,1
650,3,26.58,3
649,1,28.35,1
650,1,7.72,1
650,1,12.97,1
650,1,2.38,1
650,2,11.47,2
492,5,24.14,4
650,1,5.77,1
650,1,8.94,1
650,1,17.96,1
650,3,26.66,3
650,1,10.43,1
650,6,17.94,6
484,3,32.00,3
649,4,26.54,4
649,1,29.28,1
546,1,1.44,1
649,2,17.26,1
649,1,59.17,1
649,2,18.22,2
645,1,95.83,1
645,11,49.53,10
639,6,24.53,6
649,1,5.46,1
307,2,9.01,2
649,3,7.75,2
649,2,10.18,2
649,1,27.42,1
649,2,31.51,2
649,1,24.30,1
432,12,103.68,12
499,5,14.55,4
649,1,4.95,1
221,31,293.13,25
497,2,47.90,2
649,1,8.53,1
649,4,7.90,4
634,7,30.22,7
320,14,62.33,14
649,3,23.85,1
615,6,51.18,6
649,1,12.90,1
174,3,16.01,2
609,9,379.50,9
647,2,31.17,2
649,1,6.94,1
649,1,55.98,1
649,1,3.32,1
649,4,23.13,3
649,3,9.09,1
439,3,104.19,3
649,1,5.84,1
649,1,8.06,1
649,1,19.18,1
383,7,85.73,7
649,2,12.84,2
649,1,44.00,1
648,3,38.01,3
649,1,10.39,1
648,1,17.98,1
648,2,18.45,2
404,16,48.27,16
204,13,70.11,13
189,10,121.62,9
648,1,7.37,1
648,4,37.81,4
648,2,15.96,2
641,2,49.96,1
538,13,136.79,12
504,28,96.78,21
648,4,17.25,4
234,7,185.08,4
648,2,32.99,2
648,3,7.26,3
648,1,8.06,1
648,1,8.65,1
648,1,4.31,1
648,1,11.17,1
648,2,24.08,2
648,1,5.46,1
648,1,19.99,1
648,2,13.08,2
648,2,19.11,2
648,3,32.85,3
647,1,146.88,1
647,1,5.27,1
508,5,53.55,3
647,1,5.32,1
333,3,92.12,3
647,1,3.95,1
647,1,11.51,1
646,2,61.38,2
647,1,6.82,1
647,3,14.48,3
647,1,9.99,1
647,1,9.52,1
647,1,6.09,1
325,1,11.60,1
646,6,21.22,6
647,1,19.99,1
647,1,3.51,1
647,10,25.01,9
646,2,23.73,2
647,1,23.97,1
647,4,15.90,4
647,1,18.67,1
532,7,223.01,7
647,2,14.96,2
607,2,14.38,2
647,1,28.61,1
647,1,2.63,1
647,1,12.53,1
647,1,9.33,1
275,4,26.57,4
647,1,9.98,1
645,1,8.53,1
314,1,184.89,1
639,1,7.81,1
646,1,11.65,1
646,1,63.71,1
646,1,10.83,1
646,1,14.30,1
646,4,14.36,4
641,2,18.20,2
646,1,16.65,1
646,1,3.31,1
646,1,10.54,1
450,1,-2.13,1
627,1,7.67,1
646,2,23.62,2
623,2,13.34,2
646,4,33.13,4
239,16,136.06,15
646,3,11.16,3
646,1,24.62,1
646,1,6.84,1
644,1,67.77,1
635,1,5.68,1
646,1,4.31,1
646,1,68.90,1
376,5,34.34,5
646,2,22.16,1
646,3,18.86,3
646,2,6.73,2
646,1,25.28,1
569,1,11.24,1
646,10,75.54,5
644,5,13.36,5
645,1,5.31,1
604,3,39.25,1
645,1,45.67,1
592,7,72.22,6
197,52,315.21,43
645,1,8.53,1
645,1,22.34,1
645,2,25.01,1
637,4,139.80,4
645,3,66.69,3
645,2,14.96,2
645,1,54.39,1
645,4,19.65,4
645,1,8.16,1
645,1,19.61,1
645,1,3.62,1
645,2,20.09,2
645,1,15.30,1
458,3,42.40,3
645,1,23.25,1
645,2,28.50,2
645,1,3.51,1
645,3,20.05,3
540,5,46.06,3
645,1,6.35,1
645,1,3.63,1
645,1,17.10,1
454,3,16.14,3
436,6,22.91,6
645,1,2.16,1
601,3,33.70,3
645,3,20.28,3
645,2,42.16,2
644,3,87.51,1
644,1,29.27,1
644,1,74.96,1
644,1,8.49,1
599,2,44.26,2
171,16,103.20,16
644,1,14.99,1
644,3,18.50,3
644,1,25.85,1
644,1,14.30,1
644,3,23.60,3
644,1,6.61,1
277,6,42.67,3
644,4,25.51,3
644,1,15.95,1
644,1,24.62,1
521,8,92.45,8
644,1,24.98,1
644,5,28.65,4
644,2,37.41,2
644,1,14.98,1
644,2,48.66,2
644,1,35.25,1
644,1,10.39,1
630,7,45.37,7
438,9,102.98,9
644,14,29.88,14
640,2,173.96,1
644,1,8.06,1
644,1,11.99,1
287,10,77.43,9
644,1,7.39,1
644,1,7.59,1
644,12,53.41,12
644,1,19.18,1
644,4,12.09,4
644,2,34.96,2
273,2,49.88,2
644,1,5.53,1
644,2,22.48,2
643,4,12.24,4
644,4,18.43,4
644,1,26.73,1
644,2,31.10,2
643,1,6.12,1
637,5,72.83,5
425,24,119.16,16
643,3,18.14,3
643,3,20.92,3
616,4,16.08,4
643,1,16.66,1
643,1,17.94,1
585,6,26.58,6
643,7,20.36,7
643,1,8.74,1
643,1,5.72,1
643,3,31.54,3
643,1,17.22,1
642,2,19.09,2
643,4,16.08,4
643,1,16.99,1
543,1,29.06,1
643,2,11.73,2
643,1,13.68,1
643,1,5.14,1
643,1,19.58,1
283,14,164.96,10
643,2,52.83,2
643,1,51.32,1
288,4,34.85,3
643,2,10.17,2
643,1,6.14,1
643,7,29.43,7
643,1,13.66,1
636,5,16.20,5
643,1,1.24,1
643,4,21.52,4
643,1,26.66,1
602,4,20.54,4
311,34,244.20,32
643,3,29.96,3
643,1,30.43,1
643,1,14.81,1
301,3,9.82,2
643,1,7.16,1
643,2,-3.86,2
643,4,50.39,3
643,1,13.44,1
643,1,9.95,1
189,17,403.70,14
571,1,37.65,1
643,1,-26.63,1
643,1,17.90,1
612,2,14.61,2
643,1,20.88,1
635,19,139.75,15
643,1,23.57,1
643,2,31.51,2
608,2,46.51,2
594,5,33.30,5
281,10,153.31,4
640,4,33.36,4
280,3,1.95,2
643,1,3.47,1
643,1,21.17,1
643,1,38.12,1
643,1,6.73,1
643,3,13.73,3
643,1,24.13,1
643,3,24.75,2
603,10,184.06,3
643,3,16.36,3
643,1,27.25,1
643,3,23.71,3
643,1,12.13,1
643,1,2.03,1
643,1,4.10,1
643,1,11.96,1
529,26,164.10,24
507,1,29.50,1
396,6,53.23,5
631,17,51.92,15
643,3,8.81,2
643,1,14.77,1
642,1,6.91,1
642,2,4.17,2
642,1,4.99,1
305,11,104.09,10
642,1,38.50,1
642,3,27.03,3
529,3,5.46,3
642,1,7.08,1
641,1,34.48,1
642,1,20.26,1
642,1,15.83,1
267,12,63.84,12
642,1,39.07,1
642,2,27.15,2
642,1,35.17,1
642,1,3.92,1
642,2,22.87,2
642,2,11.47,2
642,2,15.43,2
268,9,68.47,8
642,1,0.82,1
642,3,15.38,3
642,1,-4.58,1
642,1,12.11,1
263,5,32.92,4
642,4,26.29,3
642,2,9.56,2
642,1,12.19,1
429,13,53.33,11
642,2,15.92,2
642,1,24.98,1
642,1,12.49,1
642,7,53.47,7
642,1,8.15,1
293,6,38.05,6
642,1,5.19,1
642,1,24.62,1
642,1,12.49,1
642,1,21.23,1
335,1,56.85,1
642,1,11.06,1
177,3,75.16,2
642,1,39.07,1
637,6,15.48,1
642,1,38.50,1
193,8,122.35,8
642,4,28.09,4
642,1,7.82,1
619,2,16.13,2
642,1,4.74,1
642,1,9.51,1
444,6,54.45,6
230,3,36.47,2
642,5,18.29,5
642,7,59.08,7
642,3,19.94,3
642,6,27.94,6
632,1,12.90,1
402,6,62.38,6
642,5,6.94,5
608,2,24.21,2
642,1,5.30,1
642,2,27.48,2
642,4,19.92,4
642,2,19.98,1
642,2,15.93,2
572,2,30.80,2
499,1,4.94,1
270,2,20.26,2
641,1,6.39,1
641,1,4.90,1
641,3,31.62,2
641,1,3.05,1
641,1,3.69,1
641,1,9.12,1
570,23,71.71,14
641,1,1.29,1
641,1,17.11,1
641,1,12.49,1
641,3,29.49,3
641,1,34.99,1
641,2,6.19,2
641,5,21.34,4
641,1,19.23,1
641,1,24.98,1
639,2,6.34,2
641,10,98.44,10
641,1,3.05,1
635,3,47.66,2
641,1,5.91,1
641,2,18.45,2
641,1,5.13,1
641,1,6.39,1
622,1,34.48,1
641,3,46.62,3
641,2,21.11,2
630,2,25.84,1
641,4,4.91,3
641,1,23.18,1
641,4,30.92,3
626,1,7.50,1
641,2,45.15,2
607,2,49.97,2
641,1,49.25,1
637,5,19.52,4
641,1,19.01,1
641,1,2.84,1
641,4,14.32,3
641,1,17.93,1
573,12,111.38,12
641,1,4.22,1
641,5,21.97,5
641,1,3.64,1
641,1,57.99,1
641,1,7.82,1
622,6,36.93,6
641,1,3.84,1
641,1,7.55,1
641,2,6.00,2
506,5,128.30,5
240,3,10.95,3
641,1,6.91,1
641,1,6.56,1
627,2,15.36,2
292,2,8.16,1
641,1,5.68,1
578,2,41.66,1
641,3,22.19,2
637,2,33.32,1
641,1,13.59,1
282,6,77.45,6
641,1,9.43,1
641,2,3.56,2
504,4,48.47,4
641,22,43.95,16
641,2,33.01,2
641,1,1.73,1
641,1,2.46,1
641,2,12.18,1
641,2,45.06,2
641,1,3.37,1
641,2,6.64,2
641,1,17.49,1
500,4,52.02,4
640,1,147.50,1
640,3,21.66,3
640,1,13.54,1
640,2,38.29,2
640,3,16.09,1
640,2,20.26,1
631,6,89.66,6
413,5,72.44,5
289,6,28.77,6
640,1,8.53,1
631,4,6.02,4
640,1,18.75,1
640,2,24.16,2
640,3,29.29,3
335,4,39.63,4
408,2,34.13,2
324,3,15.13,2
640,1,8.63,1
640,1,0.84,1
640,2,11.38,2
640,1,58.30,1
640,2,12.18,1
640,3,21.12,3
640,1,42.16,1
640,1,7.46,1
640,3,22.02,3
631,4,20.12,4
640,1,22.04,1
640,8,50.95,8
640,1,3.05,1
640,1,5.30,1
640,1,24.99,1
640,2,39.67,2
640,1,6.89,1
640,2,37.48,2
640,1,3.87,1
640,3,37.20,3
279,4,35.90,4
640,3,10.98,3
264,3,31.07,3
640,1,2.55,1
640,1,2.16,1
640,2,42.66,1
640,1,4.93,1
640,2,37.36,2
317,2,61.37,1
640,2,4.17,2
530,5,86.56,4
192,18,216.87,16
360,5,36.98,5
279,5,42.48,5
640,7,37.50,7
640,2,41.38,2
640,1,4.84,1
640,2,30.72,2
640,2,29.50,2
640,1,10.60,1
640,3,18.97,3
640,5,61.54,5
640,1,6.94,1
640,4,34.33,4
281,10,77.73,10
640,2,9.79,2
548,3,12.39,1
640,4,23.74,4
640,3,23.81,3
640,1,17.96,1
501,3,29.54,3
321,2,21.45,2
639,1,12.47,1
639,1,58.75,1
639,2,86.34,2
639,1,39.75,1
639,1,10.27,1
639,4,17.21,4
639,1,3.56,1
639,5,5.00,4
639,1,34.22,1
406,3,39.38,3
304,2,35.50,2
639,1,5.93,1
639,1,3.91,1
639,1,3.36,1
639,1,17.22,1
639,1,2.49,1
639,1,27.40,1
639,1,9.66,1
639,1,76.67,1
184,3,23.87,3
635,2,22.46,2
637,1,7.82,1
639,3,15.63,3
639,1,39.07,1
639,1,18.28,1
639,1,10.87,1
639,8,50.43,7
207,6,83.38,2
639,1,8.22,1
639,11,24.51,8
639,1,3.71,1
639,1,39.07,1
639,5,53.42,4
639,1,8.94,1
639,3,13.09,3
639,1,28.20,1
639,1,5.13,1
639,2,17.44,1
639,2,32.57,2
639,1,13.84,1
639,1,24.13,1
632,8,73.81,7
635,4,17.39,4
639,1,2.66,1
639,1,22.21,1
634,7,53.57,6
639,10,5.88,10
639,3,13.95,3
639,1,39.07,1
639,5,20.15,5
639,1,3.95,1
639,1,168.64,1
639,1,8.34,1
584,8,29.79,7
639,3,40.54,3
287,2,29.51,2
639,1,3.50,1
639,1,6.89,1
639,1,5.99,1
639,1,7.72,1
639,6,32.96,6
639,1,6.14,1
639,2,25.39,2
639,1,3.95,1
639,1,9.39,1
308,5,31.06,2
639,2,19.96,1
639,3,19.25,3
639,4,30.90,4
639,4,21.93,4
639,1,7.79,1
639,1,12.19,1
639,1,23.57,1
639,1,3.03,1
639,7,118.75,3
639,3,5.22,1
639,1,3.23,1
194,6,99.00,6
639,2,4.17,2
629,3,13.72,2
639,1,14.47,1
638,2,13.01,2
638,9,32.55,9
628,7,24.60,3
638,1,14.27,1
638,1,13.35,1
636,6,24.33,6
638,1,28.20,1
638,2,15.75,2
638,1,11.85,1
638,1,16.95,1
638,1,34.99,1
352,8,87.79,8
638,1,5.13,1
638,1,53.78,1
638,1,16.44,1
638,1,7.17,1
638,1,58.75,1
638,1,8.21,1
350,5,65.75,5
623,3,29.05,3
638,3,7.25,3
638,2,16.19,2
638,2,23.48,2
638,11,56.74,11
638,2,8.06,2
638,1,16.24,1
369,5,95.12,5
638,1,41.88,1
638,2,56.48,2
638,1,22.52,1
638,1,9.70,1
638,3,18.01,3
638,3,47.32,3
183,14,145.38,13
385,3,13.11,1
638,2,18.50,2
638,1,9.67,1
638,1,34.33,1
638,3,16.40,3
638,2,20.64,2
638,1,2.58,1
638,1,12.49,1
441,6,53.99,4
638,1,34.99,1
638,1,58.75,1
497,8,90.52,8
638,1,5.13,1
638,6,56.54,3
638,1,4.07,1
638,1,12.49,1
617,6,38.89,5
638,1,6.66,1
638,1,11.90,1
638,4,16.49,4
638,2,3.15,2
638,2,19.69,2
638,4,69.41,4
595,2,16.03,2
638,1,5.68,1
638,2,15.14,2
638,2,14.19,2
638,1,5.91,1
638,1,9.80,1
638,3,21.21,3
638,3,17.34,3
342,4,37.08,2
638,2,20.59,2
637,3,10.47,1
638,4,23.51,4
460,5,80.62,4
279,2,7.08,2
638,3,8.17,3
637,2,47.14,2
621,4,112.24,2
637,3,20.55,3
637,1,12.39,1
637,1,106.99,1
637,1,17.21,1
636,1,17.11,1
637,4,19.87,3
637,3,23.60,3
637,2,45.85,2
637,1,-7.67,1
637,1,46.52,1
637,1,19.23,1
637,2,18.50,2
525,10,57.24,9
634,4,81.33,4
637,1,6.23,1
637,4,13.56,4
637,1,14.16,1
509,4,20.58,4
624,8,24.20,7
637,1,12.49,1
405,28,168.92,26
623,9,136.66,6
637,2,27.48,2
637,1,8.06,1
632,2,15.04,2
637,1,2.03,1
637,1,27.29,1
637,2,13.32,1
345,18,203.19,16
637,4,18.32,2
327,5,72.37,5
382,2,22.26,2
637,1,10.39,1
637,1,5.83,1
364,5,43.85,4
637,2,9.16,2
637,1,13.13,1
637,1,10.39,1
451,5,68.05,5
637,1,4.76,1
545,3,22.16,2
189,21,308.42,19
637,1,9.99,1
228,21,60.61,16
637,4,34.78,4
637,1,3.31,1
637,1,16.63,1
637,3,8.43,3
637,1,7.17,1
637,1,3.97,1
637,2,14.59,2
637,3,92.10,1
637,4,12.30,4
637,1,4.49,1
637,1,12.49,1
632,1,15.19,1
637,1,19.28,1
454,5,38.43,4
637,2,49.75,2
637,3,12.68,3
637,1,22.47,1
637,1,27.61,1
637,1,13.74,1
637,2,7.95,2
637,1,5.42,1
637,1,9.97,1
637,2,15.16,1
190,1,12.42,1
637,2,26.55,2
637,1,12.39,1
636,3,62.94,1
635,2,20.13,2
621,4,19.98,4
562,2,20.83,1
636,4,37.84,4
636,1,14.98,1
636,1,17.90,1
636,2,16.21,2
495,2,28.28,2
632,2,12.78,1
636,1,8.06,1
611,4,48.38,3
636,4,55.93,4
562,7,78.61,7
356,8,30.43,8
636,1,17.45,1
636,2,22.88,2
636,4,55.78,4
636,6,16.15,6
613,4,80.07,4
636,1,21.61,1
636,1,14.17,1
636,1,17.29,1
636,1,24.98,1
636,2,35.92,1
636,1,5.49,1
636,1,0.90,1
636,1,8.07,1
454,9,29.07,9
636,3,5.26,3
556,4,60.00,4
531,4,87.23,4
633,6,23.23,6
279,1,43.87,1
636,1,13.59,1
636,1,4.98,1
636,6,55.39,6
636,1,17.11,1
636,1,33.97,1
298,2,30.62,2
602,2,15.59,2
636,1,17.64,1
636,1,17.49,1
636,2,34.34,2
636,2,8.63,1
472,2,38.71,2
